isotig00334_Past	isogroup00081_Past
isotig00335_Past	isogroup00081_Past
isotig00336_Past	isogroup00081_Past
isotig00337_Past	isogroup00081_Past
isotig00338_Past	isogroup00082_Past
isotig00339_Past	isogroup00082_Past
isotig00340_Past	isogroup00082_Past
isotig00341_Past	isogroup00082_Past
isotig00342_Past	isogroup00083_Past
isotig00343_Past	isogroup00083_Past
isotig00346_Past	isogroup00084_Past
isotig00347_Past	isogroup00084_Past
isotig00348_Past	isogroup00084_Past
isotig00349_Past	isogroup00084_Past
isotig00350_Past	isogroup00085_Past
isotig00351_Past	isogroup00085_Past
isotig00352_Past	isogroup00085_Past
isotig00353_Past	isogroup00085_Past
isotig00354_Past	isogroup00086_Past
isotig00355_Past	isogroup00086_Past
isotig00357_Past	isogroup00086_Past
isotig00358_Past	isogroup00087_Past
isotig00359_Past	isogroup00087_Past
isotig00360_Past	isogroup00087_Past
isotig00361_Past	isogroup00087_Past
isotig00362_Past	isogroup00088_Past
isotig00363_Past	isogroup00088_Past
isotig00365_Past	isogroup00088_Past
isotig00366_Past	isogroup00089_Past
isotig00367_Past	isogroup00089_Past
isotig00368_Past	isogroup00089_Past
isotig00369_Past	isogroup00089_Past
isotig00370_Past	isogroup00090_Past
isotig00371_Past	isogroup00090_Past
isotig00372_Past	isogroup00090_Past
isotig00373_Past	isogroup00090_Past
isotig00374_Past	isogroup00091_Past
isotig00375_Past	isogroup00091_Past
isotig00376_Past	isogroup00091_Past
isotig00377_Past	isogroup00091_Past
isotig00382_Past	isogroup00093_Past
isotig00383_Past	isogroup00093_Past
isotig00384_Past	isogroup00093_Past
isotig00385_Past	isogroup00093_Past
isotig00386_Past	isogroup00094_Past
isotig00388_Past	isogroup00094_Past
isotig00390_Past	isogroup00095_Past
isotig00391_Past	isogroup00095_Past
isotig00392_Past	isogroup00095_Past
isotig00393_Past	isogroup00095_Past
isotig00394_Past	isogroup00096_Past
isotig00395_Past	isogroup00096_Past
isotig00396_Past	isogroup00096_Past
isotig00397_Past	isogroup00096_Past
isotig00398_Past	isogroup00097_Past
isotig00399_Past	isogroup00097_Past
isotig00400_Past	isogroup00097_Past
isotig00401_Past	isogroup00097_Past
isotig00402_Past	isogroup00098_Past
isotig00403_Past	isogroup00098_Past
isotig00404_Past	isogroup00098_Past
isotig00405_Past	isogroup00098_Past
isotig00406_Past	isogroup00099_Past
isotig00407_Past	isogroup00099_Past
isotig00408_Past	isogroup00099_Past
isotig00409_Past	isogroup00099_Past
isotig00410_Past	isogroup00100_Past
isotig00411_Past	isogroup00100_Past
isotig00412_Past	isogroup00100_Past
isotig00413_Past	isogroup00100_Past
isotig00414_Past	isogroup00101_Past
isotig00415_Past	isogroup00101_Past
isotig00416_Past	isogroup00101_Past
isotig00417_Past	isogroup00101_Past
isotig00418_Past	isogroup00102_Past
isotig00419_Past	isogroup00102_Past
isotig00422_Past	isogroup00103_Past
isotig00423_Past	isogroup00103_Past
isotig00424_Past	isogroup00103_Past
isotig00425_Past	isogroup00103_Past
isotig00426_Past	isogroup00104_Past
isotig00427_Past	isogroup00104_Past
isotig00428_Past	isogroup00104_Past
isotig00429_Past	isogroup00104_Past
isotig00432_Past	isogroup00105_Past
isotig00433_Past	isogroup00105_Past
isotig00438_Past	isogroup00107_Past
isotig00439_Past	isogroup00107_Past
isotig00440_Past	isogroup00107_Past
isotig00441_Past	isogroup00107_Past
isotig00446_Past	isogroup00109_Past
isotig00447_Past	isogroup00109_Past
isotig00448_Past	isogroup00109_Past
isotig00449_Past	isogroup00109_Past
isotig00450_Past	isogroup00110_Past
isotig00451_Past	isogroup00110_Past
isotig00452_Past	isogroup00110_Past
isotig00453_Past	isogroup00110_Past
isotig00461_Past	isogroup00113_Past
isotig00462_Past	isogroup00113_Past
isotig00463_Past	isogroup00113_Past
isotig00464_Past	isogroup00114_Past
isotig00465_Past	isogroup00114_Past
isotig00466_Past	isogroup00114_Past
isotig00467_Past	isogroup00115_Past
isotig00468_Past	isogroup00115_Past
isotig00469_Past	isogroup00115_Past
isotig00473_Past	isogroup00117_Past
isotig00474_Past	isogroup00117_Past
isotig00475_Past	isogroup00117_Past
isotig00479_Past	isogroup00119_Past
isotig00480_Past	isogroup00119_Past
isotig00481_Past	isogroup00119_Past
isotig00483_Past	isogroup00120_Past
isotig00484_Past	isogroup00120_Past
isotig00485_Past	isogroup00121_Past
isotig00486_Past	isogroup00121_Past
isotig00487_Past	isogroup00121_Past
isotig00488_Past	isogroup00122_Past
isotig00489_Past	isogroup00122_Past
isotig00491_Past	isogroup00123_Past
isotig00492_Past	isogroup00123_Past
isotig00493_Past	isogroup00123_Past
isotig00494_Past	isogroup00124_Past
isotig00495_Past	isogroup00124_Past
isotig00496_Past	isogroup00124_Past
isotig00497_Past	isogroup00125_Past
isotig00498_Past	isogroup00125_Past
isotig00499_Past	isogroup00125_Past
isotig00500_Past	isogroup00126_Past
isotig00501_Past	isogroup00126_Past
isotig00502_Past	isogroup00126_Past
isotig00503_Past	isogroup00127_Past
isotig00504_Past	isogroup00127_Past
isotig00505_Past	isogroup00127_Past
isotig00506_Past	isogroup00128_Past
isotig00507_Past	isogroup00128_Past
isotig00508_Past	isogroup00128_Past
isotig00510_Past	isogroup00129_Past
isotig00512_Past	isogroup00130_Past
isotig00513_Past	isogroup00130_Past
isotig00514_Past	isogroup00130_Past
isotig00515_Past	isogroup00131_Past
isotig00518_Past	isogroup00132_Past
isotig00519_Past	isogroup00132_Past
isotig00520_Past	isogroup00132_Past
isotig00521_Past	isogroup00133_Past
isotig00522_Past	isogroup00133_Past
isotig00523_Past	isogroup00133_Past
isotig00524_Past	isogroup00134_Past
isotig00525_Past	isogroup00134_Past
isotig00526_Past	isogroup00134_Past
isotig00527_Past	isogroup00135_Past
isotig00528_Past	isogroup00135_Past
isotig00529_Past	isogroup00135_Past
isotig00530_Past	isogroup00136_Past
isotig00531_Past	isogroup00136_Past
isotig00532_Past	isogroup00136_Past
isotig00533_Past	isogroup00137_Past
isotig00534_Past	isogroup00137_Past
isotig00535_Past	isogroup00137_Past
isotig00536_Past	isogroup00138_Past
isotig00537_Past	isogroup00138_Past
isotig00538_Past	isogroup00138_Past
isotig00545_Past	isogroup00141_Past
isotig00546_Past	isogroup00141_Past
isotig00547_Past	isogroup00141_Past
isotig00548_Past	isogroup00142_Past
isotig00549_Past	isogroup00142_Past
isotig00550_Past	isogroup00142_Past
isotig00551_Past	isogroup00143_Past
isotig00552_Past	isogroup00143_Past
isotig00554_Past	isogroup00144_Past
isotig00556_Past	isogroup00144_Past
isotig00557_Past	isogroup00145_Past
isotig00558_Past	isogroup00145_Past
isotig00559_Past	isogroup00145_Past
isotig00560_Past	isogroup00146_Past
isotig00561_Past	isogroup00146_Past
isotig00563_Past	isogroup00147_Past
isotig00564_Past	isogroup00147_Past
isotig00565_Past	isogroup00147_Past
isotig00566_Past	isogroup00148_Past
isotig00567_Past	isogroup00148_Past
isotig00568_Past	isogroup00148_Past
isotig00569_Past	isogroup00149_Past
isotig00570_Past	isogroup00149_Past
isotig00571_Past	isogroup00149_Past
isotig00572_Past	isogroup00150_Past
isotig00573_Past	isogroup00150_Past
isotig00575_Past	isogroup00151_Past
isotig00576_Past	isogroup00151_Past
isotig00577_Past	isogroup00151_Past
isotig00578_Past	isogroup00152_Past
isotig00580_Past	isogroup00152_Past
isotig00581_Past	isogroup00153_Past
isotig00582_Past	isogroup00153_Past
isotig00583_Past	isogroup00153_Past
isotig00584_Past	isogroup00154_Past
isotig00585_Past	isogroup00154_Past
isotig00586_Past	isogroup00154_Past
isotig00587_Past	isogroup00155_Past
isotig00588_Past	isogroup00155_Past
isotig00590_Past	isogroup00156_Past
isotig00591_Past	isogroup00156_Past
isotig00592_Past	isogroup00156_Past
isotig00593_Past	isogroup00157_Past
isotig00594_Past	isogroup00157_Past
isotig00595_Past	isogroup00157_Past
isotig00596_Past	isogroup00158_Past
isotig00597_Past	isogroup00158_Past
isotig00598_Past	isogroup00158_Past
isotig00599_Past	isogroup00159_Past
isotig00600_Past	isogroup00159_Past
isotig00601_Past	isogroup00159_Past
isotig00602_Past	isogroup00160_Past
isotig00603_Past	isogroup00160_Past
isotig00604_Past	isogroup00160_Past
isotig00605_Past	isogroup00161_Past
isotig00606_Past	isogroup00161_Past
isotig00607_Past	isogroup00161_Past
isotig00608_Past	isogroup00162_Past
isotig00609_Past	isogroup00162_Past
isotig00610_Past	isogroup00162_Past
isotig00611_Past	isogroup00163_Past
isotig00612_Past	isogroup00163_Past
isotig00613_Past	isogroup00163_Past
isotig00614_Past	isogroup00164_Past
isotig00615_Past	isogroup00164_Past
isotig00617_Past	isogroup00165_Past
isotig00618_Past	isogroup00165_Past
isotig00619_Past	isogroup00165_Past
isotig00620_Past	isogroup00166_Past
isotig00621_Past	isogroup00166_Past
isotig00622_Past	isogroup00166_Past
isotig00623_Past	isogroup00167_Past
isotig00624_Past	isogroup00167_Past
isotig00625_Past	isogroup00167_Past
isotig00626_Past	isogroup00168_Past
isotig00627_Past	isogroup00168_Past
isotig00628_Past	isogroup00168_Past
isotig00629_Past	isogroup00169_Past
isotig00630_Past	isogroup00169_Past
isotig00631_Past	isogroup00169_Past
isotig00632_Past	isogroup00170_Past
isotig00633_Past	isogroup00170_Past
isotig00635_Past	isogroup00171_Past
isotig00636_Past	isogroup00171_Past
isotig00637_Past	isogroup00171_Past
isotig00638_Past	isogroup00172_Past
isotig00639_Past	isogroup00172_Past
isotig00641_Past	isogroup00173_Past
isotig00642_Past	isogroup00173_Past
isotig00643_Past	isogroup00173_Past
isotig00644_Past	isogroup00174_Past
isotig00645_Past	isogroup00174_Past
isotig00646_Past	isogroup00174_Past
isotig00647_Past	isogroup00175_Past
isotig00648_Past	isogroup00175_Past
isotig00649_Past	isogroup00175_Past
isotig00650_Past	isogroup00176_Past
isotig00651_Past	isogroup00176_Past
isotig00652_Past	isogroup00176_Past
isotig00653_Past	isogroup00177_Past
isotig00654_Past	isogroup00177_Past
isotig00655_Past	isogroup00177_Past
isotig00656_Past	isogroup00178_Past
isotig00657_Past	isogroup00178_Past
isotig00658_Past	isogroup00178_Past
isotig00659_Past	isogroup00179_Past
isotig00660_Past	isogroup00179_Past
isotig00662_Past	isogroup00180_Past
isotig00663_Past	isogroup00180_Past
isotig00667_Past	isogroup00182_Past
isotig00668_Past	isogroup00182_Past
isotig00669_Past	isogroup00183_Past
isotig00670_Past	isogroup00183_Past
isotig00671_Past	isogroup00183_Past
isotig00672_Past	isogroup00184_Past
isotig00673_Past	isogroup00184_Past
isotig00674_Past	isogroup00184_Past
isotig00675_Past	isogroup00185_Past
isotig00676_Past	isogroup00185_Past
isotig00677_Past	isogroup00185_Past
isotig00678_Past	isogroup00186_Past
isotig00679_Past	isogroup00186_Past
isotig00680_Past	isogroup00186_Past
isotig00681_Past	isogroup00187_Past
isotig00683_Past	isogroup00187_Past
isotig00684_Past	isogroup00188_Past
isotig00685_Past	isogroup00188_Past
isotig00686_Past	isogroup00188_Past
isotig00687_Past	isogroup00189_Past
isotig00689_Past	isogroup00189_Past
isotig00690_Past	isogroup00190_Past
isotig00691_Past	isogroup00190_Past
isotig00692_Past	isogroup00190_Past
isotig00697_Past	isogroup00192_Past
isotig00700_Past	isogroup00193_Past
isotig00701_Past	isogroup00193_Past
isotig00702_Past	isogroup00194_Past
isotig00703_Past	isogroup00194_Past
isotig00704_Past	isogroup00194_Past
isotig00705_Past	isogroup00195_Past
isotig00706_Past	isogroup00195_Past
isotig00707_Past	isogroup00195_Past
isotig00708_Past	isogroup00196_Past
isotig00709_Past	isogroup00196_Past
isotig00711_Past	isogroup00197_Past
isotig00712_Past	isogroup00197_Past
isotig00713_Past	isogroup00200_Past
isotig00714_Past	isogroup00200_Past
isotig00716_Past	isogroup00201_Past
isotig00717_Past	isogroup00201_Past
isotig00718_Past	isogroup00201_Past
isotig00719_Past	isogroup00202_Past
isotig00720_Past	isogroup00202_Past
isotig00721_Past	isogroup00202_Past
isotig00722_Past	isogroup00203_Past
isotig00723_Past	isogroup00203_Past
isotig00724_Past	isogroup00203_Past
isotig00725_Past	isogroup00204_Past
isotig00726_Past	isogroup00204_Past
isotig00727_Past	isogroup00204_Past
isotig00728_Past	isogroup00205_Past
isotig00729_Past	isogroup00205_Past
isotig00730_Past	isogroup00205_Past
isotig00731_Past	isogroup00206_Past
isotig00732_Past	isogroup00206_Past
isotig00733_Past	isogroup00206_Past
isotig00734_Past	isogroup00207_Past
isotig00735_Past	isogroup00207_Past
isotig00736_Past	isogroup00207_Past
isotig00737_Past	isogroup00208_Past
isotig00738_Past	isogroup00208_Past
isotig00739_Past	isogroup00208_Past
isotig00740_Past	isogroup00209_Past
isotig00741_Past	isogroup00209_Past
isotig00742_Past	isogroup00209_Past
isotig00743_Past	isogroup00210_Past
isotig00744_Past	isogroup00210_Past
isotig00745_Past	isogroup00210_Past
isotig00746_Past	isogroup00211_Past
isotig00747_Past	isogroup00211_Past
isotig00748_Past	isogroup00211_Past
isotig00749_Past	isogroup00212_Past
isotig00750_Past	isogroup00212_Past
isotig00751_Past	isogroup00212_Past
isotig00752_Past	isogroup00213_Past
isotig00753_Past	isogroup00213_Past
isotig00754_Past	isogroup00213_Past
isotig00758_Past	isogroup00215_Past
isotig00759_Past	isogroup00215_Past
isotig00760_Past	isogroup00216_Past
isotig00761_Past	isogroup00216_Past
isotig00762_Past	isogroup00216_Past
isotig00763_Past	isogroup00217_Past
isotig00764_Past	isogroup00217_Past
isotig00765_Past	isogroup00217_Past
isotig00766_Past	isogroup00218_Past
isotig00767_Past	isogroup00218_Past
isotig00768_Past	isogroup00218_Past
isotig00772_Past	isogroup00220_Past
isotig00773_Past	isogroup00220_Past
isotig00774_Past	isogroup00220_Past
isotig00775_Past	isogroup00221_Past
isotig00776_Past	isogroup00221_Past
isotig00777_Past	isogroup00221_Past
isotig00778_Past	isogroup00222_Past
isotig00779_Past	isogroup00222_Past
isotig00780_Past	isogroup00222_Past
isotig00781_Past	isogroup00223_Past
isotig00782_Past	isogroup00223_Past
isotig00783_Past	isogroup00223_Past
isotig00784_Past	isogroup00224_Past
isotig00785_Past	isogroup00224_Past
isotig00786_Past	isogroup00224_Past
isotig00787_Past	isogroup00225_Past
isotig00788_Past	isogroup00225_Past
isotig00789_Past	isogroup00225_Past
isotig00790_Past	isogroup00226_Past
isotig00791_Past	isogroup00226_Past
isotig00792_Past	isogroup00226_Past
isotig00793_Past	isogroup00227_Past
isotig00794_Past	isogroup00227_Past
isotig00795_Past	isogroup00227_Past
isotig00800_Past	isogroup00229_Past
isotig00802_Past	isogroup00230_Past
isotig00803_Past	isogroup00230_Past
isotig00804_Past	isogroup00231_Past
isotig00805_Past	isogroup00231_Past
isotig00806_Past	isogroup00231_Past
isotig00807_Past	isogroup00232_Past
isotig00808_Past	isogroup00232_Past
isotig00809_Past	isogroup00233_Past
isotig00810_Past	isogroup00233_Past
isotig00811_Past	isogroup00234_Past
isotig00812_Past	isogroup00234_Past
isotig00813_Past	isogroup00235_Past
isotig00814_Past	isogroup00235_Past
isotig00815_Past	isogroup00236_Past
isotig00816_Past	isogroup00236_Past
isotig00817_Past	isogroup00237_Past
isotig00818_Past	isogroup00237_Past
isotig00819_Past	isogroup00238_Past
isotig00820_Past	isogroup00238_Past
isotig00821_Past	isogroup00239_Past
isotig00822_Past	isogroup00239_Past
isotig00823_Past	isogroup00240_Past
isotig00824_Past	isogroup00240_Past
isotig00825_Past	isogroup00241_Past
isotig00826_Past	isogroup00241_Past
isotig00827_Past	isogroup00242_Past
isotig00828_Past	isogroup00242_Past
isotig00829_Past	isogroup00243_Past
isotig00830_Past	isogroup00243_Past
isotig00831_Past	isogroup00244_Past
isotig00832_Past	isogroup00244_Past
isotig00833_Past	isogroup00245_Past
isotig00834_Past	isogroup00245_Past
isotig00835_Past	isogroup00246_Past
isotig00836_Past	isogroup00246_Past
isotig00837_Past	isogroup00247_Past
isotig00838_Past	isogroup00247_Past
isotig00839_Past	isogroup00248_Past
isotig00840_Past	isogroup00248_Past
isotig00841_Past	isogroup00249_Past
isotig00842_Past	isogroup00249_Past
isotig00843_Past	isogroup00250_Past
isotig00844_Past	isogroup00250_Past
isotig00845_Past	isogroup00251_Past
isotig00846_Past	isogroup00251_Past
isotig00847_Past	isogroup00252_Past
isotig00848_Past	isogroup00252_Past
isotig00849_Past	isogroup00253_Past
isotig00850_Past	isogroup00253_Past
isotig00851_Past	isogroup00254_Past
isotig00852_Past	isogroup00254_Past
isotig00853_Past	isogroup00255_Past
isotig00854_Past	isogroup00255_Past
isotig00855_Past	isogroup00256_Past
isotig00856_Past	isogroup00256_Past
isotig00857_Past	isogroup00257_Past
isotig00858_Past	isogroup00257_Past
isotig00859_Past	isogroup00258_Past
isotig00860_Past	isogroup00258_Past
isotig00861_Past	isogroup00259_Past
isotig00862_Past	isogroup00259_Past
isotig00863_Past	isogroup00260_Past
isotig00864_Past	isogroup00260_Past
isotig00865_Past	isogroup00261_Past
isotig00866_Past	isogroup00261_Past
isotig00867_Past	isogroup00262_Past
isotig00868_Past	isogroup00262_Past
isotig00869_Past	isogroup00263_Past
isotig00870_Past	isogroup00263_Past
isotig00871_Past	isogroup00264_Past
isotig00872_Past	isogroup00264_Past
isotig00873_Past	isogroup00265_Past
isotig00874_Past	isogroup00265_Past
isotig00877_Past	isogroup00267_Past
